Codrecurso,URLNombreCast,Nombre,URLNombreBuscador,CodCategoria,IdRecursoCategoria,IDCATEGORIA,NombreLocalidad,Tipo,Especialidad,Path,ImgFichero,DescripZona,Distancia,GEORR_X,GEORR_Y,DIPLOMACOMPROMISO
"1296","Tapia","Tapia","Restauracion","081005","2185","02010000","ISABA","Restaurantes","Casera o regional","02\01\00\00\","1296FotoTH1.jpg","Pirineos","","669519","4747383","NO"
"1529","Tapica","Tapica","Restauracion","081002","2418","02010000","TUDELA","Restaurantes","Casera o regional","","","La Ribera","","615370","4657591","NO"
"1002","Telepizza","Telepizza","Restauracion","081005","1891","02010000","PAMPLONA","Restaurantes","Rápida","02\01\00\00\","1002FotoTH1.jpg","Cuenca de Pamplona","","609429","4740714","NO"
"1016","Telepizza","Telepizza","Restauracion","081005","1905","02010000","PAMPLONA","Restaurantes","","02\01\00\00\","1016FotoTH1.jpg","Cuenca de Pamplona","","611826","4743059","NO"
"1553","Telepizza","Telepizza","Restauracion","081005","2442","02010000","PAMPLONA","Restaurantes","Rápida","02\01\00\00\","1553FotoTH1.jpg","Cuenca de Pamplona","","611260","4740649","NO"
"4179","Telepizza","Telepizza","Restauracion","081005","2713","02010000","TUDELA","Restaurantes","Rápida","02\01\00\00\","4179FotoTH1.jpg","La Ribera","","615805","4657436","NO"
"5217","Telepizza","Telepizza","Restauracion","081005","2832","02010000","PAMPLONA","Restaurantes","Rápida","02\01\00\00\","5217FotoTH1.jpg","Cuenca de Pamplona","","610107","4742090","NO"
"4948","Teodosio de Goñi","Teodosio de Goñi","Restauracion","","3048","02040000","AIZPÚN","Restaurantes","","01\01\03\00\","4948FotoTH1.jpg","Cuenca de Pamplona","","591930","4742849","NO"
"1172","Teresita","Teresita","Restauracion","081005","2061","02010000","CARCASTILLO","Restaurantes","","02\01\00\00\","1172FotoTH1.jpg","La Ribera","","628143","4692936","NO"
"1251","Tetxe","Tetxe","Restauracion","081005","2140","02010000","RONCAL","Restaurantes","Casera o regional","02\01\00\00\","1251FotoTH1.jpg","Pirineos","","667110","4741564","NO"
"6007","The Faculty Old Sport","The Faculty Old Sport","Restauracion","","5935","02030000","ESTELLA-LIZARRA","Bares de pinchos","","02\03\00\00\","6007FotoTH1.JPG","Zona Media","","578927","4724693","NO"
"4659","The Gallipot","The Gallipot","Restauracion","                                                  ","2757","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4659FotoTH1.jpg","Cuenca de Pamplona","","609291","4740670","NO"
"4707","The Harp","The Harp","Restauracion","                                                  ","2775","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4707FotoTH1.jpg","Cuenca de Pamplona","","610693","4741237","NO"
"1038","Tío Tapas","Tío Tapas","Restauracion","081005","1927","02010000","PAMPLONA","Restaurantes","","02\01\00\00\","1038FotoTH1.jpg","Cuenca de Pamplona","","608488","4740173","NO"
"1599","Tip-top","Tip-top","Restauracion","081101                                            ","2488","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","610913","4740611","NO"
"1600","Tip-top","Tip-top","Restauracion","081101                                            ","2489","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","609587","4741168","NO"
"1694","Tip-top","Tip-top","Restauracion","081101                                            ","2583","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","611527","4740159","NO"
"4761","Toki Ona","Toki Ona","Restauracion","                                                  ","2796","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4761FotoTH1.jpg","Cuenca de Pamplona","","609264","4741151","NO"
"3948","Tokio","Tokio","Restauracion","081005","2686","02010000","PAMPLONA","Restaurantes","Internacional","02\01\00\00\","3948FotoTH1.jpg","Cuenca de Pamplona","","610781","4739759","NO"
"1354","Tolo","Tolo","Restauracion","081005","2243","02010000","ANSOAIN","Restaurantes","Casera o regional","","","Cuenca de Pamplona","","611260","4743130","NO"
"1616","Toskana","Toskana","Restauracion","081101                                            ","2505","02020000","BURLADA","Cafeterías","","","","Cuenca de Pamplona","","612800","4742406","NO"
"1620","Tres Reyes","Tres Reyes","Restauracion","081102","2509","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","610423","4741259","NO"
"6396","Tres Reyes","Tres Reyes","Restauracion","081004","6678","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","6396FotoTH1.JPG","Cuenca de Pamplona","","610423","4741259","NO"
"4013","Trinquete","Trinquete","Restauracion","081004","2700","02010000","TUDELA","Restaurantes","Casera o regional, Vegetariana","02\01\00\00\","4013FotoTH1.jpg","La Ribera","","615210","4657395","NO"
"254","Trinquete Antxitonea","Trinquete Antxitonea","Restauracion","","2998","02040000","ELIZONDO","Restaurantes","","01\01\03\00\","254FotoTH1.jpg","Pirineos","","620384","4778053","NO"
"1045","Túbal","Túbal","Restauracion","081002","1934","02010000","TAFALLA","Restaurantes","","02\01\00\00\","1045FotoTH1.jpg","Zona Media","","608821","4709215","NO"
"1008","Tudela Bardenas","Tudela Bardenas","Restauracion","081002","1897","02010000","TUDELA","Restaurantes","Casera o regional","02\01\00\00\","1008FotoTH1.JPG","La Ribera","","615969","4656844","NO"
"5402","Txalaparta","Txalaparta","Restauracion","081005","2857","02010000","NAGORE","Restaurantes","Casera o regional","02\01\00\00\","5402FotoTH1.jpg","Pirineos","","632783","4745762","NO"
"1715","Txalupa III","Txalupa III","Restauracion","081101                                            ","2604","02020000","TAFALLA","Cafeterías","","","","Zona Media","","608777","4709198","NO"
"6417","Txapi-Txuri","Txapi-Txuri","Restauracion","081002","6421","02010000","MURILLO EL FRUTO","Restaurantes","Casera o regional","02\01\00\00\","6417FotoTH1.JPG","La Ribera","","627014","4694241","NO"
"1043","Txarrantxena","Txarrantxena","Restauracion","081005","1932","02010000","SORAUREN","Restaurantes","De autor","02\01\00\00\","1043FotoTH1.jpg","Cuenca de Pamplona","","613647","4747080","NO"
"164","Txiki","Txiki","Restauracion","080501                                            ","163","01010400","ISABA","Pensión","","01\01\04\00\","164FotoTH1.jpg","Pirineos","","669727","4747511","NO"
"164","Txiki","Txiki","Restauracion","","2963","02040000","ISABA","Restaurantes","Casera o regional","01\01\04\00\","164FotoTH1.jpg","Pirineos","","669727","4747511","NO"
"1327","Txiki Jai","Txiki Jai","Restauracion","081005","2216","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1327FotoTH1.jpg","Cuenca de Pamplona","","610401","4740069","NO"
"1282","Txikipolit","Txikipolit","Restauracion","081005","2171","02010000","AURITZ/BURGUETE","Restaurantes","Casera o regional","02\01\00\00\","1282FotoTH1.jpg","Pirineos","","635733","4761057","NO"
"7051","Tximista","Tximista","Restauracion","081003","7067","02010000","ESTELLA-LIZARRA","Restaurantes","","02\01\00\00\","7051FotoTH2.JPG","Zona Media","","578807","4725699","NO"
"4472","Tximonena","Tximonena","Restauracion","081005","2733","02010000","LAKUNTZA","Restaurantes","Casera o regional","02\01\00\00\","4472FotoTH1.jpg","Pirineos","","579714","4752626","NO"
"4045","Txinparta","Txinparta","Restauracion","081005","2705","02010000","CORDOVILLA","Restaurantes","Sidrería","02\01\00\00\","4045FotoTH1.jpg","Cuenca de Pamplona","","611975","4738201","NO"
"1283","Txistulari","Txistulari","Restauracion","081005","2172","02010000","ARRE","Restaurantes","Casera o regional","02\01\00\00\","1283FotoTH1.jpg","Cuenca de Pamplona","","613673","4744021","NO"
"3921","Txoko","Txoko","Restauracion","081002","2664","02010000","LARRAINTZAR","Restaurantes","Casera o regional","02\01\00\00\","3921FotoTH1.jpg","Pirineos","","606494","4759080","SI"
"4860","Txoko","Txoko","Restauracion","                                                  ","2805","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4860FotoTH1.jpg","Cuenca de Pamplona","","611023","4741329","NO"
"1607","Txoko-eder","Txoko-eder","Restauracion","081101                                            ","2496","02020000","HUARTE","Cafeterías","","","","Cuenca de Pamplona","","615016","4743014","NO"
"1343","Txokoto","Txokoto","Restauracion","081005","2232","02010000","ELIZONDO","Restaurantes","Casera o regional","02\01\00\00\","1343FotoTH1.jpg","Pirineos","","620426","4778048","NO"
"1271","Txomin","Txomin","Restauracion","081005","2160","02010000","UHARTE-ARAKIL","Restaurantes","Casera o regional","02\01\00\00\","1271FotoTH1.jpg","Pirineos","","584157","4752581","NO"
"1458","Udako Etxea","Udako Etxea","Restauracion","081001","2347","02010000","BERA","Restaurantes","Casera o regional","","","Pirineos","","610797","4795932","NO"
"1492","Ugarte","Ugarte","Restauracion","081005","2381","02010000","ANSOAIN","Restaurantes","Casera o regional","02\01\00\00\","1492FotoTH1.jpg","Cuenca de Pamplona","","610735","4743113","NO"
"1678","Ulia","Ulia","Restauracion","081101                                            ","2567","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","611959","4743203","NO"
"4710","Ulzama","Ulzama","Restauracion","                                                  ","2778","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4710FotoTH1.jpg","Cuenca de Pamplona","","610845","4741337","NO"
"1042","Untzea","Untzea","Restauracion","081005","1931","02010000","AOIZ","Restaurantes","Casera o regional","02\01\00\00\","1042FotoTH1.jpg","Pirineos","","632729","4737944","NO"
"897","Urbasa","Urbasa","Restauracion","","6974","02040000","OLAZTI/OLAZAGUTIA","Restaurantes","","01\03\00\00\","897FotoTH1.jpg","Pirineos","","567588","4744677","NO"
"1054","Urbasa","Urbasa","Restauracion","081005","1943","02010000","ETXARRI-ARANATZ","Restaurantes","Casera o regional","02\01\00\00\","1054FotoTH1.jpg","Pirineos","","576537","4750588","NO"
"1399","Urbasa","Urbasa","Restauracion","081005","2288","02010000","ZIORDIA","Restaurantes","Casera o regional","02\01\00\00\","1399FotoTH1.jpg","Pirineos","","563098","4746751","NO"
"6519","Urbasa","Urbasa","Restauracion","081001","6509","02010000","OLAZTI/OLAZAGUTIA","Restaurantes","Casera o regional","02\01\00\00\","6519FotoTH1.JPG","Pirineos","","564616","4743598","NO"
"1097","Urdax","Urdax","Restauracion","081005","1986","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1097FotoTH1.jpg","Cuenca de Pamplona","","609676","4741305","NO"
"1453","Urederra","Urederra","Restauracion","081005","2342","02010000","BAQUEDANO","Restaurantes","Casera o regional","02\01\00\00\","1453FotoTH1.jpg","Pirineos","","572008","4737317","NO"
"100","Urgain","Urgain","Restauracion","","2937","02040000","ORONOZ","Restaurantes","Casera o regional","01\01\03\00\","100FotoTH10.jpg","Pirineos","","612951","4776995","NO"
"5919","Urtxola","Urtxola","Restauracion","081005","5821","02010000","AZPILKUETA","Restaurantes","Casera o regional","02\01\00\00\","5919FotoTH1.JPG","Pirineos","","621288","4782409","NO"
"6510","Uxoa","Uxoa","Restauracion","081002","6675","02010000","ARIZKUN","Restaurantes","Casera o regional","02\01\00\00\","6510FotoTH1.JPG","Pirineos","","622840","4781829","NO"
"4927","Valcarce Ribaforada","Valcarce Ribaforada","Restauracion","081005","2816","02010000","RIBAFORADA","Restaurantes","Casera o regional","02\01\00\00\","4927FotoTH1.jpg","La Ribera","","621367","4649832","NO"
"5352","Valdorba","Valdorba","Restauracion","","3060","02040000","SANSOÁIN","Restaurantes","","01\01\05\00\","5352FotoTH10.jpg","Zona Media","","615180","4713615","NO"
"1548","Valle de Aranguren","Valle de Aranguren","Restauracion","081005","2437","02010000","MUTILVA","Restaurantes","Casera o regional","02\01\00\00\","1548FotoTH1.jpg","Cuenca de Pamplona","","612577","4737873","NO"
"1412","Venecia","Venecia","Restauracion","081002","2301","02010000","AZAGRA","Restaurantes","Casera o regional","02\01\00\00\","1412FotoTH1.jpg","La Ribera","","590771","4684862","NO"
"1362","Venta Berri","Venta Berri","Restauracion","081005","2251","02010000","ARANO","Restaurantes","Casera o regional","02\01\00\00\","1362FotoTH1.jpg","Pirineos","","588384","4785935","NO"
"1013","Venta de Andrés","Venta de Andrés","Restauracion","081005","1902","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1013FotoTH1.JPG","Cuenca de Pamplona","","608861","4739638","NO"
"1131","Venta de Arlas","Venta de Arlas","Restauracion","081005","2020","02010000","PERALTA","Restaurantes","","02\01\00\00\","1131FotoTH1.jpg","La Ribera","","602212","4690670","NO"
"64","Venta de Etxalar","Venta de Etxalar","Restauracion","","2922","02040000","ETXALAR","Restaurantes","Casera o regional","01\01\01\00\","64FotoTH1.jpg","Pirineos","","607931","4788498","NO"
"1279","Venta de Juan Pito","Venta de Juan Pito","Restauracion","081005","2168","02010000","ISABA","Restaurantes","Casera o regional","02\01\00\00\","1279FotoTH1.jpg","Pirineos","","674781","4756124","NO"
"1143","Venta de Larrión","Venta de Larrión","Restauracion","081002","2032","02010000","LARRIÓN","Restaurantes","","02\01\00\00\","1143FotoTH1.jpg","Zona Media","","576103","4729054","NO"
"1056","Venta de Pagozelay","Venta de Pagozelay","Restauracion","081005","1945","02010000","GORRITI","Restaurantes","Casera o regional","02\01\00\00\","1056FotoTH1.jpg","Pirineos","","585007","4767870","SI"
"1134","Venta Elizalde","Venta Elizalde","Restauracion","081005","2023","02010000","BERA","Restaurantes","","02\01\00\00\","1134FotoTH1.jpg","Pirineos","","605983","4796267","NO"
"6518","Venta Inzola","Venta Inzola","Restauracion","081001","6463","02010000","BERA","Restaurantes","Casera o regional","02\01\00\00\","6518FotoTH1.JPG","Pirineos","","607055","4794263","NO"
"4408","Venta Landíbar","Venta Landíbar","Restauracion","081005","2728","02010000","URDAZUBI/URDAX","Restaurantes","Casera o regional","02\01\00\00\","4408FotoTH1.jpg","Pirineos","","621183","4794067","NO"
"1477","Venta Muguiro","Venta Muguiro","Restauracion","081003","2366","02010000","MUGIRO","Restaurantes","Casera o regional","02\01\00\00\","1477FotoTH1.jpg","Pirineos","","591369","4761190","NO"
"1024","Venta Paco","Venta Paco","Restauracion","081002","1913","02010000","URDAZUBI/URDAX","Restaurantes","Casera o regional","02\01\00\00\","1024FotoTH1.jpg","Pirineos","","621266","4793493","NO"
"7175","Venta Pantxo","Venta Pantxo","Restauracion","081101","7086","02020000","URDAZUBI/URDAX","Cafeterías","","","","Pirineos","","621229","4793524","NO"
"1248","Venta Patxi","Venta Patxi","Restauracion","081001","2137","02010000","URDAZUBI/URDAX","Restaurantes","Casera o regional","02\01\00\00\","1248FotoTH1.jpg","Pirineos","","621364","4794091","NO"
"4409","Venta Peio","Venta Peio","Restauracion","081005","2729","02010000","URDAZUBI/URDAX","Restaurantes","Casera o regional","02\01\00\00\","4409FotoTH1.jpg","Pirineos","","621183","4794067","NO"
"5325","Venta Peio","Venta Peio","Restauracion","081005","2847","02010000","LUZAIDE/VALCARLOS","Restaurantes","Internacional","02\01\00\00\","5325FotoTH1.jpg","Pirineos","","640652","4775349","NO"
"165","Venta Udabe","Venta Udabe","Restauracion","","2964","02040000","UDABE","Restaurantes","Casera o regional","01\01\03\00\","165FotoTH1.jpg","Pirineos","","595695","4758922","NO"
"37","Venta Ulzama","Venta Ulzama","Restauracion","","2912","02040000","ARRAITZ-ORKIN","Restaurantes","Casera o regional","01\01\01\00\","37FotoTH1.jpg","Pirineos","","611851","4765286","NO"
"1730","Via Veneto","Via Veneto","Restauracion","081101                                            ","2619","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","610627","4740139","NO"
"1106","Victoria","Victoria","Restauracion","081005","1995","02010000","PUEYO","Restaurantes","Casera o regional","02\01\00\00\","1106FotoTH1.jpg","Zona Media","","611293","4713496","NO"
"4937","Villa de Andosilla","Villa de Andosilla","Restauracion","","3047","02040000","ANDOSILLA","Restaurantes","Casera o regional","01\01\01\00\","4937FotoTH1.jpg","La Ribera","","586923","4692230","NO"
"153","Villa de Buñuel","Villa de Buñuel","Restauracion","","2959","02040000","BUÑUEL","Restaurantes","Casera o regional","01\01\03\00\","153FotoTH1.jpg","La Ribera","","628775","4648773","NO"
"5032","Villa de Cárcar","Villa de Cárcar","Restauracion","","3053","02040000","CÁRCAR","Restaurantes","Casera o regional","01\01\01\00\","5032FotoTH1.jpg","La Ribera","","583451","4694294","NO"
"305","Villa de Larraga","Villa de Larraga","Restauracion","","3013","02040000","LARRAGA","Restaurantes","Casera o regional","01\01\01\00\","305FotoTH1.jpg","Zona Media","","594466","4712280","NO"
"4986","Villa de Los Arcos","Villa de Los Arcos","Restauracion","","3050","02040000","LOS ARCOS","Restaurantes","Internacional","01\01\01\00\","4986FotoTH1.jpg","Zona Media","","567076","4712130","NO"
